,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
420,17,4,8682,11,15,4,1,1,4,0,0,0,34,39,0
421,43,6,5399,9,4,0,10,1,4,0,0,0,23,39,0
422,34,4,19809,11,15,2,12,0,1,1,0,0,45,1,0
423,5,6,9179,11,15,4,10,4,4,0,118,0,34,6,1
424,40,4,2856,6,11,2,3,0,2,1,0,0,34,39,1
425,6,4,10785,11,15,4,1,3,4,0,0,0,34,39,0
426,33,4,4004,7,3,2,3,0,4,1,0,0,39,39,0
427,15,4,2289,15,1,2,10,0,4,1,0,0,31,39,1
428,29,4,7469,9,4,4,12,1,4,1,0,9,34,39,0
429,4,0,20824,15,1,4,0,3,4,0,0,0,34,39,0
430,4,4,16738,0,12,5,12,4,2,0,0,0,31,39,0
431,14,4,10764,9,4,2,4,0,4,1,0,0,34,39,0
432,5,4,18480,11,15,4,12,3,4,1,0,0,50,39,0
433,17,4,19437,1,13,0,3,4,4,1,0,0,34,39,0
434,20,4,20492,6,11,2,8,0,4,1,63,0,34,39,0
435,1,4,7628,1,13,4,12,3,4,1,0,0,6,39,0
436,30,4,304,7,3,2,3,0,4,1,0,0,34,39,0
437,36,7,3422,12,5,2,10,0,4,1,0,0,29,39,1
438,15,5,2099,9,4,2,8,0,1,1,0,0,45,20,1
439,31,4,4714,15,1,4,4,1,4,0,0,0,34,21,1
440,28,2,14276,12,5,2,10,0,4,1,0,0,45,39,1
441,17,6,5,9,4,2,12,0,1,1,0,0,50,19,0
442,2,0,17156,11,15,4,0,1,3,1,0,0,23,39,0
443,13,4,12690,11,15,2,7,0,4,1,0,0,34,39,0
444,21,4,11736,9,4,4,12,1,4,0,0,70,39,39,1
445,32,6,5392,5,10,2,8,0,4,1,0,0,66,22,0
446,20,4,5686,11,15,2,4,0,4,1,0,38,45,39,1
447,8,4,18967,11,15,0,1,1,4,1,0,0,34,39,0
448,32,4,12212,0,12,2,14,0,2,1,0,0,36,39,1
449,20,2,18890,9,4,4,10,1,4,0,89,0,39,39,0
450,5,1,9745,7,3,4,8,3,4,1,0,0,12,39,0
451,25,4,15929,12,5,4,10,1,4,0,113,0,45,39,1
452,11,6,11730,15,1,2,1,5,4,0,0,0,23,39,1
453,31,4,6827,15,1,0,1,4,4,0,0,0,34,39,0
454,17,4,19562,11,15,2,3,0,4,1,0,13,34,39,0
455,5,4,19136,15,1,4,3,3,4,1,0,0,23,39,0
456,16,4,2048,1,13,4,14,1,2,1,0,0,56,39,0
457,23,4,17270,11,15,0,1,3,4,1,0,0,34,39,0
458,7,4,10298,11,15,4,1,3,4,1,0,0,34,39,0
459,42,4,8430,11,15,2,14,0,4,1,0,0,34,39,1
460,24,4,10717,15,1,2,4,0,4,1,0,38,45,39,1
461,30,5,2302,15,1,2,12,0,4,1,0,0,75,39,0
462,17,4,16489,9,4,4,8,1,4,1,0,0,34,8,0
463,17,4,11435,15,1,5,8,4,2,0,0,0,30,39,0
464,4,4,6651,15,1,4,14,3,4,1,0,0,23,39,0
465,54,5,19935,9,4,2,4,0,4,1,0,68,56,39,1
466,13,6,6480,9,4,2,12,0,4,1,0,0,66,0,0
467,31,7,20475,12,5,5,10,1,4,1,0,0,56,39,0
468,28,4,7161,11,15,2,7,0,4,1,0,0,34,39,0
469,30,6,13183,11,15,2,14,0,4,1,0,0,39,39,1
470,13,4,21006,15,1,2,10,5,1,0,0,0,44,39,1
471,17,4,19345,9,4,4,4,1,4,1,0,15,45,39,0
472,20,4,19563,15,1,0,4,1,4,0,0,0,34,39,1
473,44,4,3896,11,15,2,1,5,4,0,44,0,44,39,0
474,2,2,12146,15,1,4,12,3,4,0,0,0,7,39,0
475,36,4,13658,9,4,0,4,1,4,1,0,0,66,39,0
476,34,4,4909,11,15,2,3,0,4,1,0,0,34,39,0
477,22,4,14689,11,15,2,3,0,4,1,0,0,34,39,0
478,26,4,8295,9,4,2,3,0,4,1,0,0,42,39,1
479,23,0,20747,11,15,4,0,1,4,0,0,0,33,39,0
480,25,1,19905,11,15,0,1,4,2,0,0,0,34,39,0
481,34,6,12932,11,15,2,5,0,4,1,0,0,56,39,0
482,26,5,10672,14,6,2,10,0,4,1,0,42,34,39,1
483,13,4,20101,15,1,4,7,1,4,0,0,0,34,39,0
484,4,4,7159,11,15,4,7,1,4,1,0,0,34,39,0
485,3,4,19949,1,13,2,5,3,4,1,0,0,34,26,0
486,11,4,14561,9,4,2,10,0,4,1,0,0,39,39,0
487,33,4,5565,11,15,2,3,0,4,1,0,0,6,39,0
488,43,4,11417,9,4,2,4,0,4,1,0,0,28,39,1
489,20,4,2686,11,15,0,12,4,4,0,0,0,34,39,0
490,32,4,4679,6,11,3,8,1,2,0,0,0,7,23,0
491,30,4,13054,9,4,4,12,1,2,1,0,0,56,39,1
492,11,4,1160,11,15,4,1,1,4,1,0,0,34,39,0
493,5,4,2228,15,1,4,12,3,4,0,0,0,12,39,0
494,15,7,1542,15,1,4,1,1,2,0,0,0,34,39,0
495,16,4,2092,11,15,2,14,0,4,1,0,0,34,39,0
496,6,4,1126,11,15,4,3,1,4,1,0,0,34,39,0
497,8,4,6508,15,1,4,4,2,4,0,0,9,39,39,0
498,31,6,7944,15,1,5,12,4,4,0,0,0,45,39,0
499,6,4,15139,12,5,4,10,1,4,1,0,0,34,39,0
500,21,4,11924,12,5,4,4,4,2,0,0,0,28,39,0
501,25,4,16794,8,2,4,3,1,4,1,0,0,38,39,0
502,7,4,20869,9,4,4,1,2,1,0,0,0,7,39,0
503,54,1,3849,11,15,6,4,1,4,1,0,0,84,39,0
504,37,4,21203,11,15,2,12,0,4,1,0,36,34,39,1
505,40,4,19446,11,15,0,1,4,4,0,0,0,34,39,0
506,0,4,19813,0,12,4,6,3,4,1,0,0,12,39,0
507,28,6,13325,15,1,2,4,0,0,1,0,0,34,39,0
508,29,4,17347,11,15,4,8,1,4,1,0,0,6,39,0
509,6,2,3457,9,4,4,10,3,0,1,0,0,23,39,0
510,27,4,9175,9,4,4,10,1,4,0,0,0,39,39,0
511,27,4,17113,9,4,4,10,1,4,0,0,0,39,26,0
512,6,4,19539,9,4,4,5,1,4,1,0,0,34,39,0
513,18,4,15549,11,15,2,3,0,4,1,0,0,25,39,0
514,1,4,18542,0,12,4,9,3,2,0,0,0,12,39,0
515,46,4,11651,11,15,2,12,5,4,0,0,0,28,39,0
516,0,4,9486,2,14,4,8,3,4,0,0,0,74,39,0
517,29,4,10118,5,10,3,9,4,4,0,0,16,16,13,0
518,19,7,2944,8,2,2,13,0,1,1,0,0,30,17,0
519,27,4,8796,11,15,2,1,5,4,0,0,0,23,39,0
520,40,6,7847,0,12,0,4,3,4,1,0,0,56,39,1
521,15,4,1599,9,4,2,1,5,4,0,0,0,28,0,1
522,37,4,14746,4,9,3,7,4,4,1,0,0,34,26,0
523,16,4,10301,11,15,2,3,0,4,1,0,0,34,39,0
524,8,7,4474,11,15,4,4,1,4,1,0,0,34,39,0
525,10,4,7037,9,4,4,10,1,4,1,0,0,39,39,0
526,50,2,7980,9,4,0,1,4,2,0,100,0,28,39,0
527,17,5,20514,9,4,4,10,1,3,1,0,0,56,39,0
528,29,4,4336,9,4,4,7,1,4,0,0,17,74,39,0
529,27,4,9388,0,12,0,1,4,4,0,0,0,34,39,0
530,29,4,12443,14,6,5,10,1,4,1,0,0,45,39,1
531,12,4,4450,1,13,2,6,5,1,0,54,0,5,30,0
532,29,4,19162,9,4,2,10,0,4,1,110,0,39,39,1
533,25,6,20060,9,4,2,5,0,4,1,0,0,45,39,0
534,12,4,19314,11,15,4,5,1,4,1,0,0,45,0,0
535,23,2,21392,11,15,4,1,3,4,0,0,0,34,39,0
536,18,4,12872,11,15,2,3,0,4,1,0,0,34,39,0
537,14,4,2729,7,3,0,4,1,4,1,0,0,34,39,0
538,13,2,6760,9,4,2,11,0,4,1,0,0,34,39,0
539,18,1,20394,6,11,2,5,0,2,1,0,0,34,39,0
540,48,4,8160,11,15,2,12,0,4,1,115,0,34,39,1
541,16,4,1117,11,15,0,1,3,4,1,0,0,34,39,0
542,30,1,13480,11,15,0,1,1,4,0,0,0,34,39,0
543,24,4,16675,14,6,2,10,0,4,1,19,0,45,39,1
544,27,7,21558,9,4,2,10,0,0,1,0,0,31,39,1
545,2,4,13425,15,1,4,12,1,4,0,0,0,28,39,0
546,0,4,3082,0,12,4,12,3,4,0,0,0,6,39,0
547,11,4,15239,0,12,0,8,1,4,0,0,0,34,39,0
548,24,4,13297,15,1,2,7,0,2,1,0,39,34,39,1
549,25,4,15908,7,3,2,4,0,4,1,0,0,56,39,1
550,30,4,15766,8,2,2,3,0,4,1,92,0,34,39,0
551,10,4,16052,12,5,4,4,3,4,0,0,0,34,39,0
552,20,4,15985,11,15,4,1,1,4,1,0,0,36,39,0
553,36,4,21314,15,1,0,1,4,4,0,17,0,34,39,0
554,34,4,4718,2,14,2,3,0,4,1,0,0,39,39,0
555,18,2,7293,15,1,2,8,0,4,1,0,0,34,39,0
556,41,6,19714,11,15,2,12,0,4,1,0,0,50,39,1
557,24,1,2670,7,3,2,10,0,4,1,0,0,34,39,1
558,16,4,2029,15,1,4,4,1,2,0,0,0,34,39,0
559,3,4,12765,15,1,4,7,2,1,1,0,0,34,40,0
560,29,4,17704,15,1,0,8,4,4,0,0,0,1,0,0
561,2,4,14060,1,13,4,8,1,4,1,0,0,34,39,0
562,47,6,526,12,5,0,10,1,4,1,0,0,45,39,0
563,36,7,18408,12,5,2,4,0,4,1,19,0,31,39,1
564,17,4,9627,15,1,2,6,0,4,1,0,38,34,39,1
565,9,4,14130,8,2,4,8,1,4,0,0,0,34,39,0
566,3,4,16541,11,15,4,8,4,2,0,0,0,17,39,0
567,11,4,17254,9,4,2,12,0,4,1,0,0,56,39,1
568,2,4,20768,15,1,4,8,3,4,0,0,0,23,39,0
569,31,4,14261,12,5,2,13,0,4,1,0,0,34,39,1
570,49,6,13070,15,1,2,5,0,4,1,0,0,65,39,0
571,33,4,7300,11,15,2,12,0,4,1,0,0,34,39,0
572,25,5,1670,9,4,2,4,0,4,1,0,0,56,39,1
573,32,4,12401,11,15,2,7,0,4,1,0,0,39,39,0
574,57,4,7061,0,12,6,8,1,2,0,0,0,55,39,0
575,41,4,4501,15,1,2,12,0,2,1,0,0,34,39,0
576,47,4,7500,15,1,6,1,1,4,0,0,0,34,39,0
577,32,2,8047,12,5,4,10,1,4,0,86,0,34,39,0
578,22,2,6444,11,15,2,11,0,4,1,0,38,34,39,1
579,3,4,17560,0,12,4,8,2,4,1,0,0,28,26,0
580,31,4,2122,15,1,2,1,5,4,0,0,0,30,39,0
581,23,4,3507,15,1,0,3,1,4,1,0,0,34,39,0
582,46,4,7049,0,12,2,4,0,4,1,0,0,34,39,0
583,11,0,1963,15,1,2,0,5,4,0,0,38,34,39,1
584,34,6,11917,15,1,2,3,0,4,1,0,0,12,39,0
585,31,4,6891,15,1,2,6,0,4,1,0,0,34,39,0
586,22,4,12576,6,11,5,3,3,4,1,0,0,28,26,0
587,5,4,10306,1,13,4,3,3,4,1,0,0,39,39,0
588,5,2,2753,11,15,4,6,2,4,1,0,0,45,39,0
589,34,4,2980,15,1,2,1,0,4,1,107,0,34,39,1
590,36,4,21544,15,1,2,13,0,4,1,0,0,34,39,0
591,18,4,13211,9,4,2,12,0,4,1,0,0,34,39,1
592,45,4,12318,15,1,2,12,0,4,1,0,0,34,39,1
593,19,4,8392,11,15,0,7,1,4,1,0,0,34,39,0
594,23,4,20060,9,4,2,5,0,4,1,0,0,34,39,0
595,9,4,17320,11,15,5,12,4,2,0,0,0,30,39,0
596,59,4,21531,15,1,0,1,1,4,0,0,0,12,39,0
597,5,4,7582,7,3,4,6,3,4,1,0,0,34,39,0
598,24,4,8295,9,4,2,4,0,4,1,0,0,56,39,1
599,42,6,3794,0,12,2,5,0,4,1,0,0,34,39,0
600,37,6,11038,11,15,2,8,0,2,1,0,0,39,39,0
601,43,4,16800,12,5,2,4,0,4,1,0,0,45,39,1
602,45,4,13511,6,11,2,8,0,2,1,0,0,36,39,0
603,30,7,15018,7,3,2,14,0,4,1,0,0,34,39,0
604,8,4,5683,11,15,4,1,1,4,0,0,0,42,39,0
605,35,7,3870,10,7,2,10,0,4,1,0,0,34,20,1
606,22,4,7362,11,15,0,1,1,4,0,0,0,34,39,0
607,3,4,19448,15,1,4,8,3,4,1,34,0,17,39,0
608,22,4,15340,11,15,4,1,4,2,0,0,0,34,39,0
609,33,4,8955,7,3,0,3,1,4,1,0,0,34,39,0
610,31,4,4567,11,15,2,1,5,4,0,0,0,34,39,1
611,0,0,6621,0,12,4,0,3,4,1,0,0,34,39,0
612,26,4,1507,15,1,0,4,1,2,0,0,0,34,39,0
613,18,4,7168,1,13,0,14,1,4,1,0,0,45,39,0
614,33,7,15057,12,5,0,10,4,4,0,0,0,34,39,0
615,6,2,15693,15,1,4,1,1,4,1,0,0,23,39,0
616,13,4,18685,11,15,0,8,1,4,0,0,0,34,39,0
617,15,4,6193,9,4,2,13,0,4,1,0,39,34,39,1
618,12,0,7707,11,15,2,0,1,4,0,0,0,19,39,0
619,26,4,6910,9,4,4,10,1,4,1,0,0,39,39,1
620,18,6,7281,9,4,4,10,3,4,0,0,0,34,39,0
621,21,4,3846,15,1,0,12,1,4,1,0,0,56,39,0
622,7,4,17465,15,1,4,10,1,2,1,0,0,34,39,0
623,1,4,1751,2,14,4,12,3,4,0,0,0,16,39,0
624,21,4,18811,11,15,2,6,0,4,1,0,0,34,39,0
625,24,4,3474,15,1,0,7,3,4,1,0,0,34,22,0
626,47,4,10307,15,1,6,12,1,4,0,0,0,34,39,0
627,52,4,11281,10,7,2,10,0,4,1,0,0,34,3,1
628,17,4,490,15,1,4,8,1,4,1,0,0,34,39,0
629,13,4,12314,15,1,2,7,0,4,1,0,0,34,27,0
630,24,4,6599,11,15,2,14,0,4,1,0,0,28,39,0
631,4,4,12447,11,15,4,8,3,4,1,0,0,14,39,0
632,48,4,20827,5,10,2,3,0,4,1,0,0,34,39,0
633,24,4,14902,11,15,2,4,0,4,1,0,0,34,39,0
634,5,4,11155,0,12,4,3,1,4,1,0,0,23,39,0
635,14,4,16308,15,1,2,1,0,1,1,0,0,45,19,0
636,3,4,6011,11,15,4,6,3,4,0,0,0,34,39,0
637,27,4,5148,11,15,2,7,0,4,1,0,0,42,39,0
638,2,4,14882,15,1,4,1,3,4,1,0,0,1,37,0
639,16,4,6969,9,4,2,4,0,4,1,19,0,45,39,1
640,34,4,15430,15,1,0,1,4,4,0,0,0,34,39,0
641,34,2,8434,15,1,2,11,0,4,1,0,0,34,39,1
642,11,4,9255,9,4,4,7,1,4,1,0,0,34,39,0
643,45,4,9444,14,6,2,3,0,4,1,0,0,39,39,1
644,9,2,17563,11,15,0,1,4,4,0,0,0,17,39,0
645,4,4,12975,11,15,4,3,1,4,1,0,0,34,39,0
646,10,4,18017,11,15,2,3,0,4,1,0,0,34,39,0
647,18,2,20817,15,1,5,1,4,0,0,0,0,34,39,0
648,23,4,14660,15,1,5,4,4,4,0,0,0,56,39,0
649,41,0,1201,15,1,2,0,0,2,1,0,0,23,39,0
650,54,1,18190,15,1,2,4,0,4,1,27,0,34,39,1
651,28,4,7906,9,4,2,10,0,1,1,0,0,34,3,0
652,42,4,8562,11,15,2,11,0,4,1,0,0,16,39,1
653,50,4,12838,5,10,2,14,0,2,1,3,0,34,39,0
654,8,4,15256,6,11,5,6,2,4,1,0,0,34,8,0
655,8,0,10510,5,10,4,0,1,4,0,0,0,25,26,0
656,11,4,18287,7,3,2,6,0,2,1,0,0,34,39,0
657,28,4,16157,15,1,2,3,0,1,1,0,0,34,40,0
658,18,4,19988,15,1,2,3,0,4,1,0,47,39,39,0
659,21,4,17930,9,4,4,8,3,4,0,0,0,28,39,0
660,2,4,20086,11,15,2,8,5,2,0,0,0,7,39,0
661,42,4,550,5,10,2,8,5,4,0,0,0,93,39,0
662,1,4,8057,15,1,4,12,3,4,0,0,0,12,39,0
663,19,4,5307,15,1,2,7,0,4,1,0,0,38,39,0
664,23,4,3657,11,15,2,10,0,4,1,0,39,34,39,1
665,48,6,20490,15,1,2,4,0,4,1,38,0,34,39,0
666,33,4,21554,9,4,2,4,0,4,1,19,0,34,39,1
667,15,4,1318,15,1,4,1,1,4,0,81,0,45,39,0
668,25,4,9726,15,1,2,4,5,4,0,0,0,34,8,1
669,15,2,10802,12,5,2,10,0,4,1,0,0,42,39,0
670,11,4,16169,9,4,4,10,3,4,1,0,0,34,39,0
671,4,4,1611,15,1,4,7,3,4,1,0,0,34,39,0
672,17,4,6060,9,4,4,8,1,4,1,0,44,34,39,0
673,2,4,7178,15,1,4,3,3,4,1,0,0,12,39,0
674,9,4,4070,11,15,0,1,1,4,0,0,0,45,39,0
675,21,4,10749,4,9,2,7,0,4,1,0,0,34,26,0
676,37,4,8288,8,2,2,12,0,4,1,0,0,45,39,0
677,12,4,2479,5,10,2,8,5,4,0,0,0,34,39,0
678,4,4,16164,11,15,4,1,4,4,0,0,0,34,39,0
679,5,2,3035,11,15,4,11,4,4,1,0,0,51,39,0
680,23,4,10672,12,5,2,4,0,4,1,0,0,61,39,1
681,26,4,5323,1,13,2,6,5,4,0,0,0,17,39,0
682,52,0,16140,11,15,2,0,0,4,1,0,0,16,39,0
683,23,1,20326,9,4,2,10,0,4,1,110,0,62,39,1
684,34,7,8278,15,1,0,10,1,4,0,0,0,34,39,0
685,33,4,8740,15,1,2,14,0,4,1,0,0,66,39,1
686,33,4,9104,9,4,0,10,4,4,0,0,0,39,39,0
687,26,4,1329,12,5,0,4,4,4,0,0,75,34,39,1
688,23,4,21228,7,3,2,4,0,4,1,0,0,34,39,1
689,17,4,11579,11,15,4,8,4,2,0,0,0,28,39,0
690,18,4,14075,9,4,4,4,1,4,0,0,0,34,39,0
691,6,7,10252,15,1,4,1,1,4,1,0,0,6,39,0
692,21,2,5166,15,1,4,8,1,4,1,0,0,3,39,0
693,36,4,20027,11,15,2,14,0,4,1,0,0,34,39,0
694,12,7,574,12,5,4,10,1,4,0,0,0,28,39,0
695,12,4,4198,11,15,4,12,1,4,0,0,0,1,39,0
696,46,4,10926,11,15,2,6,0,2,1,0,0,34,0,0
697,14,4,14140,12,5,4,10,1,2,1,0,0,34,39,0
698,52,4,18067,5,10,2,8,0,4,1,0,0,12,39,0
699,11,4,14829,9,4,4,10,1,4,0,0,0,34,39,0
700,39,4,6028,9,4,4,4,1,4,0,0,0,39,39,1
701,0,0,10337,1,13,4,0,3,2,0,0,0,12,39,0
702,11,4,14306,11,15,2,3,0,4,1,0,0,28,39,0
703,19,2,19731,11,15,2,10,0,4,1,19,0,34,39,1
704,5,4,3253,11,15,4,3,3,4,1,0,0,34,39,0
705,1,7,17661,15,1,4,8,1,4,0,0,0,34,39,0
706,25,4,15866,11,15,0,7,1,4,1,0,0,34,39,0
707,33,2,3022,15,1,5,8,4,2,0,0,0,20,39,0
708,70,0,21045,11,15,6,0,1,4,1,0,0,11,39,0
709,20,5,1394,12,5,0,4,1,4,0,0,0,66,39,0
710,5,4,5689,11,15,4,8,1,4,0,0,0,42,0,0
711,34,5,19308,14,6,0,10,1,4,1,53,0,56,39,1
712,11,4,9011,1,13,4,7,1,2,1,0,0,34,39,0
713,15,4,8250,11,15,0,7,3,4,1,0,0,45,39,0
714,32,6,10224,6,11,0,8,1,4,0,0,0,12,39,0
715,2,0,19683,15,1,4,0,3,4,1,0,0,28,39,0
716,11,1,15852,9,4,4,4,1,4,1,0,0,34,39,0
717,34,4,20296,0,12,2,3,0,4,1,0,0,34,39,1
718,6,4,20085,13,0,4,8,3,4,0,0,0,6,39,0
719,17,4,19440,1,13,4,14,4,4,1,0,0,34,39,0
720,12,4,18175,11,15,4,7,1,4,1,0,0,42,39,0
721,12,2,18571,15,1,0,1,4,4,0,0,0,34,39,0
722,16,4,15252,9,4,2,10,0,2,1,0,0,34,39,1
723,4,4,2614,7,3,4,8,3,4,0,0,0,44,39,0
724,27,4,4440,15,1,3,6,4,4,1,0,0,34,31,0
725,24,4,1381,9,4,2,4,0,4,1,0,0,34,39,1
726,11,4,3044,9,4,2,4,0,4,1,0,0,34,39,1
727,23,4,6888,11,15,0,14,1,4,1,0,0,34,39,0
728,49,4,7348,9,4,2,12,0,4,1,0,0,44,39,1
729,32,4,7320,12,5,2,10,5,4,0,0,0,45,39,1
730,44,4,7860,11,15,6,3,1,2,0,0,23,45,39,0
731,15,4,19052,15,1,2,6,0,4,1,0,0,45,2,1
732,5,4,17862,15,1,4,12,3,4,0,0,0,12,26,0
733,11,4,4743,15,1,4,1,1,4,0,0,0,47,39,0
734,16,4,15324,9,4,3,8,4,4,0,0,0,16,39,0
735,8,4,16995,11,15,4,6,2,4,1,0,0,39,39,0
736,20,6,9417,15,1,2,4,5,4,0,0,0,6,39,0
737,15,4,8668,11,15,4,14,1,4,1,0,0,56,39,0
738,8,4,702,9,4,4,4,3,4,1,0,0,28,39,0
739,0,4,3133,1,13,4,8,3,4,0,0,0,17,39,0
740,16,7,15946,11,15,2,3,0,4,1,0,0,34,39,1
741,33,4,4416,1,13,2,14,0,4,1,0,0,66,39,1
742,29,7,10742,11,15,2,8,0,4,1,0,0,37,39,1
743,45,4,9712,9,4,2,3,0,4,1,110,0,45,39,1
744,30,4,2437,9,4,2,4,0,4,1,0,0,56,39,1
745,21,0,21257,9,4,2,0,5,3,0,110,0,45,0,1
746,19,4,12786,11,15,0,4,1,4,1,0,0,34,39,0
747,22,2,14979,11,15,5,4,4,4,1,0,0,34,39,0
748,22,4,19710,0,12,2,7,0,4,1,0,0,56,39,0
749,6,4,13778,15,1,4,6,3,4,1,0,0,25,5,0
750,35,6,7695,11,15,0,14,1,4,1,0,0,61,39,0
751,29,7,19382,9,4,2,10,0,2,1,0,0,34,39,1
752,7,4,8298,11,15,2,11,0,4,1,0,0,34,39,0
753,7,4,20955,11,15,4,8,3,4,1,0,0,28,39,0
754,49,2,17020,11,15,2,3,0,4,1,0,63,34,39,0
755,14,4,15483,1,13,4,3,1,4,1,0,0,34,39,0
756,51,4,5450,5,10,2,8,0,4,1,0,0,23,39,0
757,43,2,21505,15,1,2,8,0,1,1,0,0,56,30,0
758,9,4,17253,15,1,2,1,5,4,0,0,0,36,39,0
759,8,4,14649,11,15,2,6,0,4,1,43,0,34,39,0
760,24,4,4610,9,4,2,12,0,4,1,0,0,34,39,0
761,19,4,6756,7,3,2,13,0,4,1,0,0,34,39,1
762,14,4,4372,0,12,0,8,1,4,1,0,0,34,39,0
763,4,4,10750,8,2,4,1,3,4,0,0,0,34,39,0
764,52,4,2101,4,9,2,7,0,4,1,0,63,34,39,0
765,41,4,18748,5,10,6,5,2,4,0,0,0,39,13,0
766,23,4,807,15,1,0,3,4,4,1,0,0,34,39,0
767,8,7,1531,15,1,2,4,5,4,0,0,0,10,39,0
768,15,5,858,11,15,2,12,0,4,1,0,0,61,39,1
769,13,4,20493,8,2,2,7,0,4,1,0,0,34,39,1
770,13,4,13002,15,1,0,7,4,4,1,0,0,45,39,0
771,21,4,11565,12,5,2,4,0,4,1,0,42,56,39,1
772,31,4,18238,15,1,0,12,4,4,1,0,0,39,39,0
773,66,5,4140,9,4,2,4,0,4,1,0,68,50,39,1
774,2,4,7322,11,15,4,8,3,2,1,0,0,23,39,0
775,22,4,13809,9,4,2,12,5,4,0,0,0,23,39,0
776,30,4,13339,11,15,2,14,0,4,1,0,0,50,39,1
777,31,4,6717,15,1,0,4,1,4,0,0,0,31,39,0
778,38,0,418,11,15,2,0,5,1,0,0,0,34,39,0
779,39,4,9521,11,15,2,3,0,4,1,0,0,34,39,0
780,21,4,1659,9,4,2,12,0,4,1,0,0,34,39,1
781,43,4,8681,9,4,2,4,0,4,1,0,0,39,39,1
782,40,4,14749,11,15,6,8,2,4,0,0,25,17,39,0
783,14,4,14316,15,1,4,11,1,4,1,0,0,34,39,0
784,51,6,20969,10,7,2,10,0,4,1,0,0,45,2,0
785,18,4,8930,11,15,4,7,3,4,1,0,41,34,39,0
786,48,4,448,9,4,2,4,0,4,1,118,0,34,39,1
787,28,4,13725,9,4,2,13,0,4,1,0,0,45,39,1
788,0,4,1236,0,12,4,8,3,4,0,0,0,12,39,0
789,16,6,6242,11,15,2,3,0,4,1,0,0,34,39,0
790,45,4,9942,8,2,2,13,0,4,1,0,0,34,39,1
791,39,4,2578,15,1,2,12,0,4,1,0,0,34,39,1
792,23,4,14068,8,2,2,5,0,4,1,0,0,56,39,0
793,7,4,12835,11,15,5,7,3,2,0,0,0,34,39,0
794,10,4,17499,8,2,2,12,0,4,1,0,0,56,39,0
795,3,4,6051,15,1,4,8,3,4,1,0,0,12,39,0
796,50,0,7664,5,10,2,0,0,4,1,44,0,34,39,0
797,18,4,19710,15,1,2,12,0,4,1,0,0,39,39,0
798,32,0,13004,0,12,5,0,3,4,1,34,0,34,39,0
799,22,4,2441,9,4,4,4,1,4,1,0,0,45,39,1
800,9,4,10109,1,13,2,3,0,4,1,0,0,34,39,0
801,19,6,10559,9,4,4,12,1,2,0,33,0,45,39,0
802,15,4,8857,15,1,2,1,5,3,0,0,29,34,0,0
803,19,5,1357,11,15,2,14,0,4,1,0,0,52,39,0
804,17,4,20656,11,15,2,8,0,4,1,0,0,12,39,0
805,27,6,4335,9,4,2,4,0,4,1,0,0,56,39,0
806,20,4,10021,11,15,2,3,0,4,1,0,0,34,39,0
807,29,7,6526,9,4,2,10,0,4,1,0,0,31,39,1
808,6,4,11125,7,3,4,12,3,4,1,0,0,23,39,0
809,21,4,6918,9,4,3,10,1,4,0,0,0,34,39,0
810,24,4,16543,14,6,2,10,0,4,1,0,42,45,39,1
811,11,4,6113,15,1,2,6,0,2,1,0,0,34,26,0
812,36,2,327,9,4,0,10,1,4,0,0,37,49,39,0
813,29,4,12087,11,15,2,1,5,4,0,110,0,34,39,1
814,1,0,20477,15,1,4,0,3,4,1,0,0,23,39,0
815,25,4,17414,8,2,2,8,0,4,1,0,0,39,39,0
816,9,0,9977,11,15,5,0,4,4,0,0,0,34,39,0
817,27,2,5728,8,2,2,3,0,4,1,110,0,34,39,1
818,38,4,11068,9,4,6,1,4,4,0,0,0,34,39,0
819,29,4,1429,5,10,2,10,5,4,0,0,0,39,39,0
820,8,2,6283,11,15,4,8,3,4,1,0,0,34,39,0
821,33,2,4252,15,1,0,1,1,2,0,0,0,34,39,0
822,11,4,10286,11,15,2,3,0,4,1,0,0,34,39,0
823,14,4,17455,15,1,2,12,0,4,1,0,0,34,39,0
824,31,4,21471,9,4,2,10,0,4,1,0,0,39,22,1
825,42,4,1383,15,1,2,7,0,4,1,0,0,45,39,0
826,35,5,14277,11,15,2,4,5,4,0,19,0,34,39,1
827,38,0,15371,5,10,2,0,0,4,1,0,0,34,0,0
828,24,6,13219,11,15,0,3,1,4,1,0,0,34,39,0
829,19,1,12706,12,5,4,10,1,4,1,0,6,34,39,0
830,11,4,7825,9,4,4,12,1,4,1,0,0,34,39,0
831,5,7,14476,9,4,4,1,3,4,0,0,0,1,39,0
832,35,6,3634,11,15,0,12,4,2,1,0,0,34,39,0
833,48,5,9692,15,1,2,12,0,4,1,0,0,28,39,1
834,24,4,20114,12,5,6,10,1,4,0,86,0,50,39,0
835,36,4,12247,11,15,2,3,0,4,1,0,0,34,26,0
836,24,4,2499,11,15,0,12,4,2,0,0,0,31,39,0
837,35,1,15054,9,4,2,4,0,4,1,0,0,39,39,1
838,21,4,16896,8,2,2,10,0,4,1,0,0,36,39,0
839,44,4,12091,11,15,2,7,0,4,1,0,0,34,39,0
840,26,5,14956,9,4,2,12,0,4,1,0,0,39,39,1
841,29,6,11347,15,1,5,10,1,4,1,0,0,12,39,0
