Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
7394864,0,0,2,1,2,5,2,2,1,3,1,2,1,9,10,1,4
7395155,0,0,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395341,0,0,2,1,2,2,1,2,1,1,1,2,1,2,2,3,1
7394671,0,0,1,1,2,8,5,2,1,2,1,9,5,-9,-9,-9,4
7394601,0,0,5,1,1,5,4,2,1,2,1,2,1,3,8,3,2
7394617,0,0,2,1,1,7,2,2,1,2,1,2,1,8,6,3,3
7394975,0,0,1,1,2,6,4,2,1,2,1,2,1,9,4,1,4
7395237,0,0,1,1,1,4,4,2,2,2,1,2,1,3,9,3,2
7395325,0,0,2,1,2,5,2,2,1,2,1,1,1,4,12,1,2
7395110,0,0,1,1,1,4,1,2,1,3,1,2,8,9,5,-9,4
7395228,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395184,0,0,2,1,1,6,2,2,1,3,1,2,1,6,10,1,4
7395040,0,0,1,1,1,2,1,2,1,1,1,1,2,3,10,3,2
7394572,0,0,3,1,1,4,4,2,1,2,1,2,1,8,2,3,3
7394959,0,0,2,1,1,4,2,2,1,1,1,1,2,5,3,3,3
7395267,0,0,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394784,0,0,2,1,1,7,2,2,1,2,1,2,5,5,2,-9,3
7395071,0,0,5,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7394925,0,0,2,1,1,6,2,2,1,4,1,2,8,5,3,-9,1
7394955,0,0,2,1,2,7,2,2,1,2,1,2,5,9,10,-9,1
7394878,0,0,2,1,1,4,2,2,1,1,1,2,1,4,11,3,2
7394523,0,0,2,1,1,4,1,2,1,1,1,2,1,8,6,4,3
7394618,0,0,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394833,0,0,5,1,2,2,1,1,1,2,1,2,4,1,4,2,2
7395328,0,0,3,1,1,3,1,2,1,1,1,2,1,8,3,3,3
7395338,0,0,2,1,1,5,2,2,1,2,1,2,1,4,9,3,2
7394980,0,0,2,1,2,3,2,2,1,1,1,1,1,4,2,3,2
7394508,0,0,5,1,2,2,1,2,1,1,1,1,1,6,11,3,4
7395246,0,0,3,1,2,1,1,2,1,1,1,9,-9,-9,-9,-9,-9
7394556,0,0,3,1,2,3,5,2,1,3,1,2,3,9,5,-9,4
7394687,0,0,2,1,2,4,1,2,1,2,1,2,1,6,9,2,3
7394843,0,0,2,1,2,2,1,2,1,1,1,1,6,-9,-9,-9,2
7394936,0,0,2,1,2,5,2,1,1,5,1,1,6,9,8,-9,3
7394874,0,0,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394520,0,0,1,1,2,6,1,2,1,2,1,1,1,4,11,3,2
7395336,0,0,1,1,1,7,5,2,1,3,1,1,5,1,3,-9,2
7395270,0,0,5,1,2,2,1,1,1,1,1,2,4,9,5,1,2
7395266,0,0,2,1,1,2,1,2,1,1,1,2,1,3,9,3,1
7394787,0,0,1,1,1,5,4,2,1,1,1,2,1,2,8,4,2
7395212,0,0,1,1,1,8,5,2,1,3,1,2,1,4,2,3,2
7394796,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395239,0,0,1,1,1,6,2,2,1,2,1,2,1,5,4,3,3
7395214,0,0,1,1,1,8,3,2,1,4,1,2,5,5,8,-9,4
7394715,0,0,2,1,1,5,2,2,1,2,1,1,1,3,8,3,2
7394760,0,0,2,1,2,5,2,2,1,3,1,2,1,4,8,3,2
7395317,0,0,2,1,1,5,2,2,1,2,1,1,1,3,4,3,2
7394697,0,0,3,1,1,3,1,2,1,1,1,1,1,8,2,3,4
7394501,0,0,2,1,2,7,2,2,1,2,1,2,5,2,10,-9,2
7394568,0,0,-9,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7394550,0,0,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394791,0,0,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394849,0,0,1,1,1,4,1,2,1,2,1,2,3,8,2,-9,4
7394976,0,0,5,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7395286,0,0,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7394615,0,0,2,1,1,5,2,2,1,4,1,2,1,3,2,2,2
7394563,0,0,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394953,0,0,2,1,1,4,2,2,1,1,1,1,1,3,2,3,2
7395139,0,0,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394677,0,0,2,1,1,4,2,2,1,1,1,9,1,5,2,3,3
7394989,0,0,5,1,2,4,4,2,1,1,1,2,1,2,11,3,1
7394904,0,0,1,1,1,5,1,2,1,3,1,2,1,5,3,3,3
7395130,0,0,1,1,1,7,4,2,1,3,1,2,5,9,9,-9,4
7394810,0,0,2,1,2,7,2,2,1,1,1,2,5,8,2,-9,1
7394888,0,0,2,1,2,8,2,2,1,4,1,2,5,9,5,-9,4
7394685,0,0,5,1,2,2,1,1,1,2,1,2,4,7,4,1,2
7394625,0,0,5,1,2,4,1,2,1,2,1,2,7,7,4,-9,4
7395076,0,0,1,1,2,3,1,2,1,3,1,1,8,-9,-9,-9,4
7394993,0,0,2,1,2,5,2,2,1,2,1,2,1,9,11,2,4
7395153,0,0,2,1,1,6,2,2,1,3,1,2,8,5,3,-9,2
7395196,0,0,2,1,1,5,2,2,1,5,1,2,8,8,4,-9,3
7395144,0,0,2,1,1,8,2,2,1,5,1,2,5,5,2,-9,4
7394962,0,0,2,1,2,5,2,2,1,2,1,2,1,1,4,2,1
7395043,0,0,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394500,0,0,2,1,2,5,2,2,1,2,1,2,1,4,9,3,2
7394859,0,0,3,1,1,3,4,2,1,1,1,2,1,9,8,4,3
7394722,0,0,1,1,2,7,5,2,1,3,1,2,5,9,4,-9,4
7394854,0,0,1,1,1,3,1,2,2,2,1,2,1,8,2,3,4
7395226,0,0,2,1,1,7,2,2,1,2,1,2,5,5,3,-9,3
7394567,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395100,0,0,3,1,1,5,5,2,1,2,1,1,2,5,3,3,3
7394855,0,0,5,1,2,5,4,2,1,1,1,2,1,4,7,3,2
7394612,0,0,2,1,1,7,2,2,1,2,1,2,5,9,8,-9,4
7395234,0,0,2,1,1,1,1,1,2,1,3,2,-9,-9,-9,-9,-9
7394641,0,0,1,1,1,5,1,2,1,1,1,1,3,-9,-9,-9,4
7395323,0,0,3,1,2,2,1,1,1,1,1,2,4,-9,-9,-9,2
7395131,0,0,5,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7395083,0,0,5,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7394639,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394932,0,0,1,1,1,5,4,2,1,2,1,1,2,9,8,4,4
7394571,0,0,2,1,1,3,2,2,1,1,1,2,1,3,9,3,1
7395157,0,0,2,1,2,5,2,2,1,3,1,2,8,2,4,-9,3
7395164,0,0,1,1,2,8,5,2,1,2,1,2,5,9,2,-9,4
7395073,0,0,1,1,1,5,1,2,1,4,1,2,8,6,12,-9,4
7394710,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395148,0,0,2,1,1,5,2,2,1,4,1,1,1,9,10,2,4
7394727,0,0,2,1,1,8,2,2,1,3,1,2,5,8,6,-9,3
7394915,0,0,2,1,1,6,2,2,1,2,1,9,2,9,12,3,4
7394620,0,0,1,1,2,3,1,2,1,1,1,1,1,7,4,2,2
7394548,0,0,2,1,2,7,2,2,1,2,1,2,5,9,5,-9,3
7394821,0,0,2,1,2,3,2,2,2,1,3,4,7,4,12,-9,1
7395095,0,0,2,1,1,3,2,2,1,1,1,1,9,5,2,-9,4
7394782,0,0,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395000,0,0,1,1,2,3,1,2,1,3,1,2,8,-9,-9,-9,4
7394877,0,0,3,1,2,2,1,2,1,3,1,1,1,9,5,2,4
7395198,0,0,2,1,1,3,1,2,1,2,1,2,1,1,4,3,1
7394542,0,0,1,1,2,8,4,2,1,3,1,2,5,-9,-9,-9,4
7394714,0,0,2,1,2,4,2,2,1,2,1,2,1,7,5,2,4
7394706,0,0,2,1,1,7,2,2,1,2,1,9,2,5,3,1,3
7394809,0,0,2,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7395369,0,0,1,1,1,4,1,2,1,1,1,1,1,1,6,3,1
7394808,0,0,1,1,2,7,5,2,1,2,1,2,5,6,11,-9,4
7395313,0,0,2,1,2,4,2,2,1,2,1,1,3,9,4,-9,2
7394622,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394820,0,0,1,1,2,8,5,2,1,3,1,2,5,9,10,-9,4
7395014,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395190,0,0,1,1,1,8,5,2,1,3,1,2,5,8,6,-9,4
7394569,0,0,2,1,1,4,2,2,1,1,1,2,1,8,4,3,4
7394889,0,0,1,1,2,2,1,2,1,2,1,1,1,7,4,2,4
7394619,0,0,6,1,1,2,1,2,1,1,1,2,1,3,2,3,2
7395186,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395305,0,0,2,1,2,5,2,2,1,1,1,2,1,4,11,3,2
7394780,0,0,2,1,1,3,1,2,1,2,1,2,1,8,2,3,3
7394783,0,0,3,1,2,7,5,2,1,4,1,2,5,5,2,-9,3
7394827,0,0,6,1,1,8,1,2,1,2,1,2,5,2,12,-9,2
7394627,0,0,5,1,1,5,1,2,1,3,1,2,1,8,2,3,4
7395009,0,0,2,1,1,7,2,2,1,3,1,2,9,5,2,-9,4
7394852,0,0,2,1,2,5,2,2,1,3,1,2,8,9,5,-9,4
7394834,0,0,3,1,1,2,1,2,1,2,1,1,1,7,4,3,4
7395016,0,0,2,1,2,6,2,2,1,1,1,2,1,6,11,3,2
7394984,0,0,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7395208,0,0,3,1,1,3,1,2,1,1,1,1,3,5,3,-9,4
7394828,0,0,1,1,1,6,4,2,1,4,1,2,5,9,4,-9,4
7395007,0,0,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7395012,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394826,0,0,2,1,1,5,2,2,1,2,1,2,2,5,3,3,3
7395225,0,0,5,1,2,3,1,2,1,3,1,1,3,6,11,-9,4
7394837,0,0,2,1,2,2,1,2,1,1,1,2,1,6,11,2,4
7395209,0,0,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394831,0,0,1,1,1,4,1,2,1,2,1,1,8,6,2,-9,4
7394996,0,0,2,1,1,7,2,2,1,3,1,2,5,8,2,-9,4
7395002,0,0,5,1,2,5,1,1,1,2,1,2,4,3,10,3,2
7395008,0,0,2,1,2,6,2,2,1,4,1,2,1,4,3,3,2
7395244,0,0,2,1,2,6,2,2,1,2,1,2,1,9,11,1,4
7395018,0,0,2,1,2,6,2,2,1,3,1,2,1,2,10,3,1
7395235,0,0,5,1,2,2,1,1,1,2,1,1,6,-9,-9,-9,2
7395236,0,0,2,1,2,4,2,2,2,1,3,2,1,2,11,3,2
7395229,0,0,1,1,2,7,4,2,1,2,1,2,5,4,4,-9,2
7394981,0,0,3,1,1,6,4,2,1,2,1,2,5,5,8,-9,1
7394985,0,0,3,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395220,0,0,5,1,2,2,1,2,1,2,1,1,1,6,11,3,4
7394908,0,0,3,1,2,5,4,2,2,1,1,2,1,8,2,3,3
7395010,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395356,0,0,2,1,2,6,2,2,1,1,1,2,5,9,10,-9,2
7394944,0,0,2,1,1,7,2,2,1,2,1,2,2,1,2,3,1
7394636,0,0,2,1,1,5,2,2,1,2,1,1,1,1,2,3,1
7395221,0,0,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394896,0,0,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394637,0,0,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7395331,0,0,3,1,1,8,5,2,1,3,1,2,5,2,2,-9,1
7394638,0,0,2,1,2,3,1,2,1,1,1,2,1,4,9,2,2
7395173,0,0,2,1,2,4,2,2,1,1,1,2,1,2,10,4,1
7395039,0,0,2,1,1,2,1,1,1,2,1,2,6,-9,-9,-9,2
7394931,0,0,1,1,2,6,5,2,1,2,1,2,5,9,8,-9,4
7395284,0,0,5,1,2,8,5,2,1,4,1,2,5,4,9,-9,2
7395035,0,0,5,1,2,5,1,2,1,2,1,1,1,7,4,3,4
7395056,0,0,1,1,1,3,1,2,1,1,1,1,2,4,2,2,2
7395020,0,0,5,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7394918,0,0,2,1,2,4,2,2,1,3,1,1,1,7,4,3,4
7394870,0,0,3,1,2,3,1,2,1,1,1,2,1,3,9,3,2
7395038,0,0,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7395191,0,0,1,1,2,4,5,2,1,3,1,2,8,9,2,-9,4
7395162,0,0,1,1,1,7,4,2,1,3,1,2,5,8,2,-9,4
7395025,0,0,2,1,1,7,2,2,1,4,1,2,5,9,2,-9,4
7395026,0,0,1,1,1,8,3,2,1,3,1,2,5,8,2,-9,4
7395023,0,0,1,1,2,8,5,2,1,4,1,9,5,3,11,-9,2
7394901,0,0,3,1,1,3,1,2,1,2,1,2,1,9,6,3,4
7395241,0,0,5,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7394845,0,0,1,1,1,4,4,2,1,4,1,2,8,-9,-9,-9,4
7395189,0,0,2,1,2,5,2,2,1,1,1,2,1,4,8,3,2
7395045,0,0,3,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7394729,0,0,2,1,2,3,2,2,2,2,3,6,9,-9,-9,-9,4
7394977,0,0,1,1,1,4,4,2,1,2,1,9,3,5,3,-9,3
7395216,0,0,3,1,2,2,1,2,1,1,1,1,9,9,5,-9,4
7395199,0,0,1,1,2,4,1,2,1,2,1,9,1,2,12,3,1
7395053,0,0,5,1,2,4,4,2,1,2,1,2,1,7,4,3,4
7395064,0,0,2,1,2,6,2,2,1,1,1,2,1,4,4,1,2
7394886,0,0,3,1,2,3,1,2,1,3,1,2,1,6,10,2,3
7394531,0,0,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7394885,0,0,2,1,2,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7394794,0,0,1,1,1,4,1,2,1,2,1,9,3,-9,-9,-9,4
7394486,0,0,1,1,1,3,1,2,1,4,1,2,8,9,3,-9,4
7395049,0,0,2,1,1,4,2,2,1,1,1,2,1,3,9,3,2
7395048,0,0,2,1,2,3,2,2,1,1,1,2,1,4,2,3,2
7394753,0,0,2,1,1,4,2,2,1,2,1,2,2,8,4,2,4
7394723,0,0,1,1,1,2,1,2,1,2,1,9,2,5,2,3,3
7395182,0,0,2,1,2,8,2,2,1,1,1,2,5,7,4,-9,2
7394897,0,0,2,1,1,4,2,2,1,4,1,2,1,5,4,3,3
7395001,0,0,2,1,1,3,2,2,1,2,1,1,1,3,11,2,2
7395176,0,0,2,1,1,2,1,2,1,2,1,2,3,9,8,-9,3
7395357,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395165,0,0,1,1,1,7,1,2,1,1,1,2,5,5,2,-9,3
7394848,0,0,1,1,1,2,1,2,1,1,1,2,3,9,2,-9,3
7395200,0,0,1,1,1,6,4,2,1,1,1,1,1,2,9,3,1
7395274,0,0,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394856,0,0,1,1,1,5,4,2,1,5,1,2,8,5,3,-9,3
7394507,0,0,3,1,1,4,1,2,1,3,1,1,8,-9,-9,-9,4
7395355,0,0,1,1,1,5,1,2,1,2,1,1,1,2,8,3,2
7394742,0,0,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395086,0,0,5,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7394995,0,0,3,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395181,0,0,2,1,1,3,2,2,1,2,1,1,1,3,8,3,2
7395151,0,0,2,1,1,4,2,2,1,2,1,2,1,1,4,3,2
7395166,0,0,2,1,2,6,2,2,1,1,1,2,5,5,12,-9,2
7395170,0,0,5,1,2,5,2,2,1,2,1,2,1,6,10,3,3
7395160,0,0,2,1,2,8,2,2,1,3,1,2,5,7,4,-9,4
7395161,0,0,2,1,2,6,2,2,1,2,1,2,5,9,5,-9,4
7395097,0,0,3,1,2,2,1,1,1,1,1,1,4,6,11,-9,2
7395055,0,0,2,1,2,8,2,2,1,3,1,2,5,9,10,-9,4
7395183,0,0,2,1,1,4,1,2,1,2,1,1,1,4,9,3,2
7395159,0,0,3,1,1,4,1,2,1,1,1,2,1,2,3,4,1
7395172,0,0,2,1,1,4,2,2,1,2,1,1,1,2,2,4,1
7394513,0,0,3,1,1,3,1,2,1,2,1,9,1,8,8,3,3
7394844,0,0,5,1,2,3,4,1,1,1,1,1,4,2,10,-9,2
7395339,0,0,2,1,2,6,2,2,1,2,1,2,5,6,11,-9,3
7394616,0,0,2,1,2,1,1,1,1,1,3,6,-9,-9,-9,-9,-9
7394929,0,0,2,1,2,7,2,2,1,3,1,2,5,-9,-9,-9,4
7395114,0,0,5,1,1,2,1,1,1,2,1,2,4,-9,-9,-9,2
7394880,0,0,2,1,1,5,2,2,1,2,1,2,1,9,3,3,4
7394968,0,0,5,1,1,4,1,2,1,2,1,1,9,-9,-9,-9,4
7394939,0,0,2,1,1,5,2,2,1,1,1,2,1,8,6,4,3
7394926,0,0,1,1,2,6,5,2,1,4,1,2,5,8,2,-9,4
7395154,0,0,2,1,1,5,2,2,2,2,1,2,1,3,2,4,1
7395302,0,0,3,1,1,4,1,2,1,2,1,2,2,2,10,3,1
7394512,0,0,4,1,1,3,1,2,1,3,1,1,3,9,8,-9,4
7395103,0,0,3,1,1,3,1,2,1,4,1,1,8,5,1,-9,4
7394978,0,0,2,1,2,5,2,2,1,3,1,9,7,7,5,-9,3
7395058,0,0,1,1,2,7,5,2,1,2,1,2,5,9,2,-9,4
7394786,0,0,2,1,2,2,1,2,1,1,1,2,1,6,10,3,3
7394883,0,0,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394584,0,0,1,1,1,7,5,2,1,4,1,1,5,-9,-9,-9,4
7394607,0,0,2,1,1,7,2,2,1,3,1,2,5,5,2,-9,3
7395232,0,0,5,1,1,3,1,1,1,1,1,2,6,-9,-9,-9,2
7395133,0,0,3,1,1,5,4,2,1,1,1,2,2,1,5,4,2
7395265,0,0,2,1,2,5,2,2,1,1,1,2,1,4,11,3,2
7395115,0,0,2,1,2,5,2,2,1,2,1,2,1,7,4,2,4
7394841,0,0,1,1,2,6,3,2,1,2,1,2,1,5,11,2,4
7394964,0,0,5,1,2,2,1,2,1,1,1,2,1,6,11,3,4
7395034,0,0,3,1,1,6,4,2,1,3,1,2,1,5,3,3,3
7395252,0,0,1,1,1,3,1,2,1,2,1,2,8,8,2,-9,4
7395111,0,0,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395116,0,0,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7395210,0,0,2,1,1,4,3,2,1,1,1,2,1,4,6,3,2
7394631,0,0,2,1,1,7,2,2,1,3,1,2,5,5,4,-9,3
7394664,0,0,2,1,2,8,2,2,1,2,1,2,5,7,4,-9,4
7394930,0,0,4,1,1,3,1,2,1,2,1,2,1,9,2,3,4
7394752,0,0,-9,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7394882,0,0,2,1,1,8,2,2,1,4,1,2,5,1,2,-9,2
7394781,0,0,2,1,2,6,2,2,1,1,1,2,7,6,11,-9,4
7394665,0,0,2,1,1,6,2,2,1,3,1,2,1,8,6,2,4
7394721,0,0,1,1,2,7,4,2,1,3,1,2,5,6,4,-9,4
7394668,0,0,4,1,1,6,5,2,1,2,1,2,1,3,2,3,2
7395335,0,0,1,1,2,7,5,2,1,1,1,2,5,7,4,-9,4
7394552,0,0,6,1,2,5,1,2,1,2,1,2,1,9,8,2,4
7394850,0,0,-9,3,2,4,4,2,2,1,3,2,9,9,5,-9,-9
7395245,0,0,5,1,2,2,1,2,1,2,1,2,1,6,11,2,3
7394541,0,0,1,1,2,5,4,2,1,4,1,2,8,8,2,-9,4
7394585,0,0,1,1,1,4,1,2,2,2,1,2,1,9,4,3,4
7394683,0,0,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7394943,0,0,1,1,2,4,1,2,1,2,1,2,1,4,3,3,2
7395362,0,0,2,1,1,7,2,2,1,2,1,2,5,5,2,-9,3
7395316,0,0,5,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7394817,0,0,5,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7394851,0,0,1,1,1,2,1,2,2,1,3,6,1,2,11,3,1
7395291,0,0,1,1,1,8,5,2,2,3,1,2,5,8,2,-9,4
7394528,0,0,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7394766,0,0,1,1,2,8,2,2,1,3,1,2,5,1,4,-9,2
7394659,0,0,5,1,1,2,1,2,1,1,1,1,2,5,3,3,3
7394487,0,0,2,1,1,2,1,1,1,1,1,1,4,-9,-9,-9,2
7395137,0,0,3,1,1,5,3,2,1,2,1,1,3,9,3,-9,4
7394532,0,0,3,1,2,5,4,2,1,2,1,9,1,6,11,3,4
7394554,0,0,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394599,0,0,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395068,0,0,2,1,2,8,2,2,1,3,1,2,5,4,8,-9,2
7394842,0,0,3,1,1,3,1,2,1,1,1,2,1,3,9,3,2
7395037,0,0,2,1,2,6,2,2,1,3,1,2,5,9,8,-9,3
7395032,0,0,4,1,1,2,1,2,1,1,1,1,3,-9,-9,-9,3
7395207,0,0,2,1,2,6,2,2,1,5,1,1,5,9,4,-9,4
7394713,0,0,2,1,1,7,2,2,1,3,1,3,5,2,6,-9,4
7394578,0,0,3,1,1,2,1,2,1,1,1,2,1,5,4,3,3
7395080,0,0,2,1,2,5,3,2,1,3,1,1,1,7,4,1,4
7395052,0,0,1,1,1,2,1,2,1,1,1,2,1,5,3,3,3
7394557,0,0,3,1,1,4,1,2,1,2,1,2,3,9,9,-9,4
7394967,0,0,2,1,2,6,2,2,1,5,1,2,8,7,8,-9,4
7394640,0,0,2,1,1,4,2,2,1,1,1,2,1,8,2,3,3
7394757,0,0,2,1,1,5,2,2,1,1,1,2,2,1,1,4,2
7394788,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7395174,0,0,2,1,1,6,2,2,1,2,1,2,1,5,3,3,3
7395094,0,0,3,1,1,1,1,1,1,3,1,2,-9,-9,-9,-9,-9
7394517,0,0,6,1,2,2,1,2,2,1,1,2,1,8,12,3,4
7394906,0,0,1,1,1,3,1,2,1,1,2,9,3,5,2,-9,3
7394838,0,0,2,1,2,7,2,2,1,2,1,2,5,9,11,-9,4
7395215,0,0,2,1,1,5,2,2,1,2,1,1,1,1,2,3,1
7394751,0,0,3,1,2,3,1,2,1,2,1,1,1,4,2,3,2
7395057,0,0,2,1,2,5,2,2,1,2,1,2,1,8,2,2,4
7394881,0,0,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394865,0,0,1,1,1,5,1,2,1,3,1,1,8,5,4,-9,3
7394681,0,0,2,1,2,7,2,2,1,3,1,2,5,7,4,-9,3
7394494,0,0,5,1,2,2,1,1,1,2,1,2,6,-9,-9,-9,2
7394574,0,0,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7395319,0,0,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7394961,0,0,3,1,1,4,1,2,1,2,1,9,3,-9,-9,-9,4
7395051,0,0,1,1,1,4,3,2,1,1,1,1,1,5,2,4,3
7395171,0,0,2,1,2,6,2,2,1,3,1,2,1,5,11,1,3
7394905,0,0,1,1,1,3,1,2,1,1,1,2,1,8,2,3,3
7395373,0,0,1,1,2,5,3,2,1,2,1,2,1,4,2,3,2
7395363,0,0,1,1,2,7,5,2,1,4,1,2,8,-9,-9,-9,4
7394946,0,0,2,1,2,5,2,2,1,1,1,2,1,6,11,1,3
7394579,0,0,3,1,1,3,1,2,1,2,1,2,1,3,9,4,2
7394670,0,0,2,1,1,4,2,2,1,3,1,2,1,8,2,3,3
7395194,0,0,3,1,2,4,1,2,1,2,1,2,1,4,8,3,2
7395163,0,0,2,1,2,4,2,2,1,2,1,2,1,4,8,2,2
7394718,0,0,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7394954,0,0,2,1,1,7,2,2,1,1,1,2,5,5,3,-9,3
7394990,0,0,5,1,1,2,1,1,1,2,1,1,6,-9,-9,-9,2
7395240,0,0,5,1,1,1,1,1,1,4,1,2,-9,-9,-9,-9,-9
7395158,0,0,2,1,1,5,2,2,1,1,1,1,3,5,3,-9,2
7394759,0,0,2,1,2,6,2,2,1,2,1,2,1,2,10,2,1
7394758,0,0,2,1,1,6,2,2,1,2,1,2,5,2,10,-9,1
7394922,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394499,0,0,2,1,2,4,2,2,1,2,1,2,1,6,10,3,3
7394761,0,0,2,1,2,6,2,2,1,4,1,2,7,5,1,-9,4
7394731,0,0,2,1,1,1,1,1,1,4,1,2,-9,-9,-9,-9,-9
7394492,0,0,1,1,2,6,4,2,1,2,1,2,1,9,5,2,4
7394903,0,0,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7394923,0,0,5,1,2,5,4,2,1,2,1,2,9,4,4,-9,2
7395029,0,0,1,1,2,8,5,2,1,5,1,2,5,7,5,-9,4
7394496,0,0,2,1,2,4,2,2,2,2,3,2,1,2,11,2,2
7395376,0,0,2,1,1,6,2,2,1,1,1,2,1,9,8,4,3
7394539,0,0,5,1,2,2,1,2,1,2,1,1,7,6,5,-9,4
7395187,0,0,2,1,2,7,2,2,1,3,1,2,5,2,9,-9,1
7395117,0,0,1,1,2,4,1,2,1,2,1,2,1,6,11,3,4
7394643,0,0,3,1,2,4,1,2,1,1,1,1,1,6,12,2,3
7394822,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7394698,0,0,2,1,1,6,2,2,1,2,1,1,1,6,11,2,4
7394879,0,0,2,1,2,5,2,2,1,2,1,2,1,7,4,2,4
7394982,0,0,2,1,2,8,2,2,1,4,1,2,5,1,4,-9,2
7395318,0,0,3,1,1,5,1,2,1,2,1,2,1,5,4,3,3
7395273,0,0,3,1,2,6,4,2,1,1,1,2,5,4,4,-9,2
7394746,0,0,2,1,1,6,2,2,1,1,1,2,1,3,6,4,1
7394863,0,0,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7394549,0,0,2,1,1,6,2,2,1,1,1,2,1,9,4,3,4
